attempt_index,attempt_id,circuit,source_qasm_sha256,family,qmax,num_qubits,depth,gate_count,acted_point_count,gate_node_denominator,gate_qubit_event_denominator,qubit_denominator,normalized_depth_denominator,two_qubit_density,E_mean,E_peak,certificate_selected_point_count,certificate_selected_gate_count,certificate_selected_qubit_count,certificate_acted_point_coverage,certificate_gate_coverage,certificate_qubit_coverage,certificate_depth_reach,emitted_mid_point_count,emitted_mid_gate_count,emitted_mid_qubit_count,emitted_mid_acted_point_coverage,emitted_mid_gate_coverage,emitted_mid_qubit_coverage,emitted_mid_depth_reach,final_read_point_count,deployed_observable_point_count,deployed_observable_gate_count,deployed_observable_qubit_count,deployed_observable_acted_point_coverage,deployed_observable_gate_coverage,deployed_observable_qubit_coverage,deployed_observable_depth_reach,infeasible_mid_point_count,infeasible_gate_group_count,batch_count,selector_max_a2,selector_max_independent_svd_a2,mean_ent,peak_ent,node_cov,emitted_node_cov,certificate_node_cov,deployed_node_cov
64,canonical:064:draper_qft_adder_indep_qiskit_14.qasm,draper_qft_adder_indep_qiskit_14.qasm,41c1db36f912fe06d85566b802b8f815cacb9a9817cb15cba65ee867d7a6802c,draper_qft_adder,24,14,33,84,154,84,154,14,33,0.8333333333333334,3.9656639814742e-32,1.910522504832137e-31,154,84,14,1.0,1.0,1.0,1.0,117,66,12,0.7597402597402597,0.7857142857142857,0.8571428571428571,0.7878787878787878,14,131,76,14,0.8506493506493507,0.9047619047619048,1.0,1.0,23,17,43,4.370952418903844e-16,4.370952418903844e-16,3.9656639814742e-32,1.910522504832137e-31,0.9047619047619048,0.7857142857142857,1.0,0.9047619047619048
65,canonical:065:draper_qft_adder_indep_qiskit_2.qasm,draper_qft_adder_indep_qiskit_2.qasm,abd1f5f3ece02878fdeb3f1704bcac2a8bd0d5daeeaf2ebaf0b24f5317bf4668,draper_qft_adder,24,2,3,3,4,3,4,2,3,0.3333333333333333,0.0,0.0,4,3,2,1.0,1.0,1.0,1.0,2,2,1,0.5,0.6666666666666666,0.5,0.6666666666666666,2,4,3,2,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0
66,canonical:066:draper_qft_adder_indep_qiskit_4.qasm,draper_qft_adder_indep_qiskit_4.qasm,d227bd7e7f45baa877833c44d7322d8aa6de7dd3165ecc210b3371098524fdb3,draper_qft_adder,24,4,8,9,14,9,14,4,8,0.5555555555555556,5.535053603499717e-34,1.5407439555097877e-33,14,9,4,1.0,1.0,1.0,1.0,10,8,3,0.7142857142857143,0.8888888888888888,0.75,0.875,4,14,9,4,1.0,1.0,1.0,1.0,0,0,1,3.925231146709437e-17,3.925231146709437e-17,5.535053603499717e-34,1.5407439555097877e-33,1.0,0.8888888888888888,1.0,1.0
67,canonical:067:draper_qft_adder_indep_qiskit_6.qasm,draper_qft_adder_indep_qiskit_6.qasm,11b4cddfa7e81609677619d146d8e42010770ebb49cb7dd9f327b1836e412504,draper_qft_adder,24,6,13,18,30,18,30,6,13,0.6666666666666666,4.524099149609888e-33,1.848892746611744e-32,30,18,6,1.0,1.0,1.0,1.0,24,17,5,0.8,0.9444444444444444,0.8333333333333334,0.9230769230769231,6,30,18,6,1.0,1.0,1.0,1.0,0,0,3,1.3597399555105177e-16,1.3597399555105177e-16,4.524099149609888e-33,1.848892746611744e-32,1.0,0.9444444444444444,1.0,1.0
68,canonical:068:draper_qft_adder_indep_qiskit_8.qasm,draper_qft_adder_indep_qiskit_8.qasm,471a0ca3e2c1ddcd5e5dde356c0a4542ee4f2d85655fd67941f478a6f5a22fa9,draper_qft_adder,24,8,18,30,52,30,52,8,18,0.7333333333333333,2.226876764742869e-33,1.848892746611744e-32,52,30,8,1.0,1.0,1.0,1.0,44,29,7,0.8461538461538461,0.9666666666666667,0.875,0.9444444444444444,8,52,30,8,1.0,1.0,1.0,1.0,0,0,7,1.3597399555105177e-16,1.3597399555105177e-16,2.226876764742869e-33,1.848892746611744e-32,1.0,0.9666666666666667,1.0,1.0
69,canonical:069:full_adder_indep_qiskit_10.qasm,full_adder_indep_qiskit_10.qasm,d24aa0be4a25613782af831ddf4cea9f0ae8532446cb4458649a5acdaaa6b07e,full_adder,24,10,98,137,202,137,202,10,98,0.4744525547445255,3.5998238552604797e-32,1.992973877778396e-31,202,137,10,1.0,1.0,1.0,1.0,192,136,9,0.9504950495049505,0.9927007299270073,0.9,0.9897959183673469,10,202,137,10,1.0,1.0,1.0,1.0,0,0,81,4.464273600238236e-16,4.464273600238236e-16,3.5998238552604797e-32,1.992973877778396e-31,1.0,0.9927007299270073,1.0,1.0
70,canonical:070:full_adder_indep_qiskit_12.qasm,full_adder_indep_qiskit_12.qasm,fdb9267d310782711f16beef84b8804d26188caf79fd8d970e828b3813db86d1,full_adder,24,12,122,171,252,171,252,12,122,0.47368421052631576,4.282778196641376e-32,2.5359797902706847e-31,252,171,12,1.0,1.0,1.0,1.0,240,170,11,0.9523809523809523,0.9941520467836257,0.9166666666666666,0.9918032786885246,12,252,171,12,1.0,1.0,1.0,1.0,0,0,122,5.035851258993558e-16,5.035851258993558e-16,4.282778196641376e-32,2.5359797902706847e-31,1.0,0.9941520467836257,1.0,1.0
71,canonical:071:full_adder_indep_qiskit_14.qasm,full_adder_indep_qiskit_14.qasm,72bc5b8ae29231334e52930c3ee2023fdf841ea9f362ff0aa47b83b280b5d352,full_adder,24,14,146,205,302,205,302,14,146,0.47317073170731705,4.973772937944581e-32,2.9607480488786963e-31,302,205,14,1.0,1.0,1.0,1.0,127,86,13,0.4205298013245033,0.4195121951219512,0.9285714285714286,0.3904109589041096,14,141,99,14,0.46688741721854304,0.48292682926829267,1.0,1.0,161,118,45,5.441275630657501e-16,5.441275630657501e-16,4.973772937944581e-32,2.9607480488786963e-31,0.48292682926829267,0.4195121951219512,1.0,0.48292682926829267
72,canonical:072:full_adder_indep_qiskit_4.qasm,full_adder_indep_qiskit_4.qasm,9e0fb0e1ffaf14c99e12f7ac0bd9fd824e63b2fcf84c9778b7660a16c051c90c,full_adder,24,4,25,34,50,34,50,4,25,0.47058823529411764,0.0,0.0,50,34,4,1.0,1.0,1.0,1.0,46,32,4,0.92,0.9411764705882353,1.0,0.96,4,50,34,4,1.0,1.0,1.0,1.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.9411764705882353,1.0,1.0
73,canonical:073:full_adder_indep_qiskit_6.qasm,full_adder_indep_qiskit_6.qasm,bb6502ccbf5df52b2919efc6d9258b0d0bc076c8939f2842f43804e6c69109ba,full_adder,24,6,50,69,102,69,102,6,50,0.4782608695652174,2.0939650334736303e-32,1.0613533034580837e-31,102,69,6,1.0,1.0,1.0,1.0,96,68,5,0.9411764705882353,0.9855072463768116,0.8333333333333334,0.98,6,102,69,6,1.0,1.0,1.0,1.0,0,0,14,3.257841775559529e-16,3.257841775559529e-16,2.0939650334736303e-32,1.0613533034580837e-31,1.0,0.9855072463768116,1.0,1.0
74,canonical:074:full_adder_indep_qiskit_8.qasm,full_adder_indep_qiskit_8.qasm,1d64ee8d92725661c96bd00f25f15e9fa1eec65267cca72e05cce6baf7b5944c,full_adder,24,8,74,103,152,103,152,8,74,0.47572815533980584,2.993124889148358e-32,1.4956956158725304e-31,152,103,8,1.0,1.0,1.0,1.0,144,102,7,0.9473684210526315,0.9902912621359223,0.875,0.9864864864864865,8,152,103,8,1.0,1.0,1.0,1.0,0,0,32,3.8674224179323056e-16,3.8674224179323056e-16,2.993124889148358e-32,1.4956956158725304e-31,1.0,0.9902912621359223,1.0,1.0
75,canonical:075:ghz_indep_qiskit_10.qasm,ghz_indep_qiskit_10.qasm,952d6eef96125a71ace21d27977281c7596350255b5f2d45ba435b4d18a94526,ghz,24,10,10,10,19,10,19,10,10,0.9,0.2368421052631578,0.2499999999999999,1,1,1,0.05263157894736842,0.1,0.1,0.1,1,1,1,0.05263157894736842,0.1,0.1,0.1,0,1,1,1,0.05263157894736842,0.1,0.1,0.1,0,0,1,0.0,0.0,0.2368421052631578,0.2499999999999999,0.1,0.1,0.1,0.1
76,canonical:076:ghz_indep_qiskit_11.qasm,ghz_indep_qiskit_11.qasm,75a6f82d3a5644eff38cd81378be8875f3dc334b6bae44ac193504d2e9e84066,ghz,24,11,11,11,21,11,21,11,11,0.9090909090909091,0.238095238095238,0.2499999999999999,1,1,1,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,1,1,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,1,1,1,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,1,0.0,0.0,0.238095238095238,0.2499999999999999,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
77,canonical:077:ghz_indep_qiskit_12.qasm,ghz_indep_qiskit_12.qasm,1b5a76fd1adafe88e651b89e62d210566088309936751e93a68db213ee178195,ghz,24,12,12,12,23,12,23,12,12,0.9166666666666666,0.23913043478260862,0.2499999999999999,1,1,1,0.043478260869565216,0.08333333333333333,0.08333333333333333,0.08333333333333333,1,1,1,0.043478260869565216,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,1,1,1,0.043478260869565216,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,1,0.0,0.0,0.23913043478260862,0.2499999999999999,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
78,canonical:078:ghz_indep_qiskit_13.qasm,ghz_indep_qiskit_13.qasm,e41fba2e9ca8bbe278da5a9444368554992b818f89f529f6205625fbbde494b7,ghz,24,13,13,13,25,13,25,13,13,0.9230769230769231,0.23999999999999994,0.2499999999999999,1,1,1,0.04,0.07692307692307693,0.07692307692307693,0.07692307692307693,1,1,1,0.04,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,1,1,1,0.04,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,1,0.0,0.0,0.23999999999999994,0.2499999999999999,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
79,canonical:079:ghz_indep_qiskit_14.qasm,ghz_indep_qiskit_14.qasm,b2c22fbbec2a28fcaa32c799136674a30cbbca508424dcd23676740605064176,ghz,24,14,14,14,27,14,27,14,14,0.9285714285714286,0.24074074074074067,0.2499999999999999,1,1,1,0.037037037037037035,0.07142857142857142,0.07142857142857142,0.07142857142857142,1,1,1,0.037037037037037035,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,1,1,1,0.037037037037037035,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,1,0.0,0.0,0.24074074074074067,0.2499999999999999,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
80,canonical:080:ghz_indep_qiskit_3.qasm,ghz_indep_qiskit_3.qasm,d18f465216bce7e46b26d3815472ea7e1bb8f9f2c323e060f25ae47c65a99193,ghz,24,3,3,3,5,3,5,3,3,0.6666666666666666,0.1999999999999999,0.2499999999999999,1,1,1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,1,1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,0.0,0.0,0.1999999999999999,0.2499999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
81,canonical:081:ghz_indep_qiskit_4.qasm,ghz_indep_qiskit_4.qasm,4ae5ee96b1993e320faf9441eca50ab01e20ac3446728248b9cbd210135df3d8,ghz,24,4,4,4,7,4,7,4,4,0.75,0.21428571428571422,0.2499999999999999,1,1,1,0.14285714285714285,0.25,0.25,0.25,1,1,1,0.14285714285714285,0.25,0.25,0.25,0,1,1,1,0.14285714285714285,0.25,0.25,0.25,0,0,1,0.0,0.0,0.21428571428571422,0.2499999999999999,0.25,0.25,0.25,0.25
82,canonical:082:ghz_indep_qiskit_5.qasm,ghz_indep_qiskit_5.qasm,448a2bd38e2bdaf2a84cc86543ace1871954d87fb3e8ef963dd3cc7462debc89,ghz,24,5,5,5,9,5,9,5,5,0.8,0.22222222222222213,0.2499999999999999,1,1,1,0.1111111111111111,0.2,0.2,0.2,1,1,1,0.1111111111111111,0.2,0.2,0.2,0,1,1,1,0.1111111111111111,0.2,0.2,0.2,0,0,1,0.0,0.0,0.22222222222222213,0.2499999999999999,0.2,0.2,0.2,0.2
83,canonical:083:ghz_indep_qiskit_6.qasm,ghz_indep_qiskit_6.qasm,7044d09a3bce41cebfb5c9e3c84263e10c13a75ae9f03ec614e4c9a6dff55877,ghz,24,6,6,6,11,6,11,6,6,0.8333333333333334,0.22727272727272718,0.2499999999999999,1,1,1,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,1,1,1,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,1,0.0,0.0,0.22727272727272718,0.2499999999999999,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
84,canonical:084:ghz_indep_qiskit_7.qasm,ghz_indep_qiskit_7.qasm,a2ef423a23064802be219d928ee1edd465895da42cbdd54763751c77ae0802af,ghz,24,7,7,7,13,7,13,7,7,0.8571428571428571,0.2307692307692307,0.2499999999999999,1,1,1,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,1,1,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,1,1,1,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,1,0.0,0.0,0.2307692307692307,0.2499999999999999,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
85,canonical:085:ghz_indep_qiskit_8.qasm,ghz_indep_qiskit_8.qasm,fec966b68ece2ef45dfd035013c1795f924f522e73c5d0341f2d0c1ae8bf3a95,ghz,24,8,8,8,15,8,15,8,8,0.875,0.23333333333333328,0.2499999999999999,1,1,1,0.06666666666666667,0.125,0.125,0.125,1,1,1,0.06666666666666667,0.125,0.125,0.125,0,1,1,1,0.06666666666666667,0.125,0.125,0.125,0,0,1,0.0,0.0,0.23333333333333328,0.2499999999999999,0.125,0.125,0.125,0.125
86,canonical:086:ghz_indep_qiskit_9.qasm,ghz_indep_qiskit_9.qasm,ddb8d4332d28ca9ca5f3345703408678d0eb0cabd9b581e0f11049801a54604e,ghz,24,9,9,9,17,9,17,9,9,0.8888888888888888,0.2352941176470587,0.2499999999999999,1,1,1,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,1,1,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,1,1,1,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,1,0.0,0.0,0.2352941176470587,0.2499999999999999,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
87,canonical:087:graphstate_indep_qiskit_10.qasm,graphstate_indep_qiskit_10.qasm,44c9593437514d998b98b72b7173048acd3b91a0f51d632e9200fa1e58527ed8,graphstate,24,10,6,20,30,20,30,10,6,0.5,0.16666666666666632,0.24999999999999983,10,10,10,0.3333333333333333,0.5,1.0,0.16666666666666666,10,10,10,0.3333333333333333,0.5,1.0,0.16666666666666666,0,10,10,10,0.3333333333333333,0.5,1.0,0.16666666666666666,0,0,1,6.044803694340013e-15,6.044803694340013e-15,0.16666666666666632,0.24999999999999983,0.5,0.5,0.5,0.5
88,canonical:088:graphstate_indep_qiskit_11.qasm,graphstate_indep_qiskit_11.qasm,f40a0fa6948fb3583b0c774a6053bea76b0e1889135e8c0c27791189783093c3,graphstate,24,11,5,22,33,22,33,11,5,0.5,0.16666666666666627,0.2499999999999997,11,11,11,0.3333333333333333,0.5,1.0,0.2,11,11,11,0.3333333333333333,0.5,1.0,0.2,0,11,11,11,0.3333333333333333,0.5,1.0,0.2,0,0,1,6.044803694340013e-15,6.044803694340013e-15,0.16666666666666627,0.2499999999999997,0.5,0.5,0.5,0.5
89,canonical:089:graphstate_indep_qiskit_12.qasm,graphstate_indep_qiskit_12.qasm,db50ec9ab5473616ad6b16db1cb9b4f78bf8ded3dc7c09bb1d050b477507d6eb,graphstate,24,12,6,24,36,24,36,12,6,0.5,0.16666666666666627,0.24999999999999983,12,12,12,0.3333333333333333,0.5,1.0,0.16666666666666666,12,12,12,0.3333333333333333,0.5,1.0,0.16666666666666666,0,12,12,12,0.3333333333333333,0.5,1.0,0.16666666666666666,0,0,1,1.026705545412715e-14,1.026705545412715e-14,0.16666666666666627,0.24999999999999983,0.5,0.5,0.5,0.5
90,canonical:090:graphstate_indep_qiskit_13.qasm,graphstate_indep_qiskit_13.qasm,25b33c16e20b03bc79a69ec91f9991c1d530dbbac3d32ff070ed25b301a14707,graphstate,24,13,7,26,39,26,39,13,7,0.5,0.16666666666666627,0.2499999999999997,13,13,13,0.3333333333333333,0.5,1.0,0.14285714285714285,13,13,13,0.3333333333333333,0.5,1.0,0.14285714285714285,0,13,13,13,0.3333333333333333,0.5,1.0,0.14285714285714285,0,0,1,2.7708748860670608e-14,2.7708748860670608e-14,0.16666666666666627,0.2499999999999997,0.5,0.5,0.5,0.5
91,canonical:091:graphstate_indep_qiskit_14.qasm,graphstate_indep_qiskit_14.qasm,f543a9760254616b03a9b95ec76081969eec1b22c856e8ca4b41e34f1bc15a90,graphstate,24,14,6,28,42,28,42,14,6,0.5,0.1666666666666662,0.24999999999999983,14,14,14,0.3333333333333333,0.5,1.0,0.16666666666666666,14,14,14,0.3333333333333333,0.5,1.0,0.16666666666666666,0,14,14,14,0.3333333333333333,0.5,1.0,0.16666666666666666,0,0,1,4.0298635935144774e-14,4.0298635935144774e-14,0.1666666666666662,0.24999999999999983,0.5,0.5,0.5,0.5
92,canonical:092:graphstate_indep_qiskit_3.qasm,graphstate_indep_qiskit_3.qasm,7ce60d87dd14a7093c82ee4ccdd56e82d040ea1c3931c6bf3b34c34c15872425,graphstate,24,3,4,6,9,6,9,3,4,0.5,0.16666666666666646,0.24999999999999983,3,3,3,0.3333333333333333,0.5,1.0,0.25,3,3,3,0.3333333333333333,0.5,1.0,0.25,0,3,3,3,0.3333333333333333,0.5,1.0,0.25,0,0,1,1.3597399555105177e-16,1.3597399555105177e-16,0.16666666666666646,0.24999999999999983,0.5,0.5,0.5,0.5
93,canonical:093:graphstate_indep_qiskit_4.qasm,graphstate_indep_qiskit_4.qasm,5ccc5d919e6f1829877d2c51edea018601c96b9acb1ee25f8d72d575e89b4f90,graphstate,24,4,4,8,12,8,12,4,4,0.5,0.1666666666666665,0.24999999999999983,4,4,4,0.3333333333333333,0.5,1.0,0.25,4,4,4,0.3333333333333333,0.5,1.0,0.25,0,4,4,4,0.3333333333333333,0.5,1.0,0.25,0,0,1,1.3597399555105177e-16,1.3597399555105177e-16,0.1666666666666665,0.24999999999999983,0.5,0.5,0.5,0.5
94,canonical:094:graphstate_indep_qiskit_5.qasm,graphstate_indep_qiskit_5.qasm,77ca0ded3842bda2eb789c692e888d55486de9757c16488dc2dacb342b79c871,graphstate,24,5,5,10,15,10,15,5,5,0.5,0.16666666666666646,0.24999999999999983,5,5,5,0.3333333333333333,0.5,1.0,0.2,5,5,5,0.3333333333333333,0.5,1.0,0.2,0,5,5,5,0.3333333333333333,0.5,1.0,0.2,0,0,1,1.5202354861220297e-16,1.5202354861220297e-16,0.16666666666666646,0.24999999999999983,0.5,0.5,0.5,0.5
95,canonical:095:graphstate_indep_qiskit_6.qasm,graphstate_indep_qiskit_6.qasm,80020f3aac191e13c3d81b269afeb91d9ed198326783440ee43a09e1bd2a4ca5,graphstate,24,6,6,12,18,12,18,6,6,0.5,0.16666666666666644,0.24999999999999983,6,6,6,0.3333333333333333,0.5,1.0,0.16666666666666666,6,6,6,0.3333333333333333,0.5,1.0,0.16666666666666666,0,6,6,6,0.3333333333333333,0.5,1.0,0.16666666666666666,0,0,1,4.370952418903844e-16,4.370952418903844e-16,0.16666666666666644,0.24999999999999983,0.5,0.5,0.5,0.5
96,canonical:096:graphstate_indep_qiskit_7.qasm,graphstate_indep_qiskit_7.qasm,c2c56263ffc02a209306d58df770aeee13fd602129e69bb1d7da307418cdb23c,graphstate,24,7,4,14,21,14,21,7,4,0.5,0.16666666666666638,0.24999999999999983,7,7,7,0.3333333333333333,0.5,1.0,0.25,7,7,7,0.3333333333333333,0.5,1.0,0.25,0,7,7,7,0.3333333333333333,0.5,1.0,0.25,0,0,1,4.370952418903844e-16,4.370952418903844e-16,0.16666666666666638,0.24999999999999983,0.5,0.5,0.5,0.5
97,canonical:097:graphstate_indep_qiskit_8.qasm,graphstate_indep_qiskit_8.qasm,c91ad7a7e55bed894ba48e0798253d480a31a8161067799cb27ee2e59539958c,graphstate,24,8,5,16,24,16,24,8,5,0.5,0.16666666666666632,0.24999999999999983,8,8,8,0.3333333333333333,0.5,1.0,0.2,8,8,8,0.3333333333333333,0.5,1.0,0.2,0,8,8,8,0.3333333333333333,0.5,1.0,0.2,0,0,1,1.6588165685341077e-15,1.6588165685341077e-15,0.16666666666666632,0.24999999999999983,0.5,0.5,0.5,0.5
98,canonical:098:graphstate_indep_qiskit_9.qasm,graphstate_indep_qiskit_9.qasm,5aa75b23ea4ea01297aeeef2309614696743e934442bb3a2a66e1c159f3e7061,graphstate,24,9,5,18,27,18,27,9,5,0.5,0.16666666666666638,0.24999999999999983,9,9,9,0.3333333333333333,0.5,1.0,0.2,9,9,9,0.3333333333333333,0.5,1.0,0.2,0,9,9,9,0.3333333333333333,0.5,1.0,0.2,0,0,1,2.507236594037328e-15,2.507236594037328e-15,0.16666666666666638,0.24999999999999983,0.5,0.5,0.5,0.5
99,canonical:099:groundstate_small_indep_qiskit_4.qasm,groundstate_small_indep_qiskit_4.qasm,b3bf143aaacb1736ab33f7e6ab086d09e28222e17efe3034bec72c89ad19beee,groundstate_small,24,4,12,24,36,24,36,4,12,0.5,0.20911275607689453,0.2500000000000001,4,4,4,0.1111111111111111,0.16666666666666666,1.0,0.08333333333333333,4,4,4,0.1111111111111111,0.16666666666666666,1.0,0.08333333333333333,0,4,4,4,0.1111111111111111,0.16666666666666666,1.0,0.08333333333333333,0,0,1,1.6302709355362944e-16,1.6302709355362944e-16,0.20911275607689453,0.2500000000000001,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
100,canonical:100:grover-noancilla_indep_qiskit_3.qasm,grover-noancilla_indep_qiskit_3.qasm,1b9a33792c00b17b090dddb64e203ae7ee575e41e9134f2a3f2242b721ce576f,grover-noancilla,24,3,9,13,19,13,19,3,9,0.46153846153846156,0.06578947368421045,0.24999999999999978,14,10,3,0.7368421052631579,0.7692307692307693,1.0,1.0,11,7,3,0.5789473684210527,0.5384615384615384,1.0,0.8888888888888888,3,14,10,3,0.7368421052631579,0.7692307692307693,1.0,1.0,0,0,1,2.0797505302724555e-16,2.0797505302724555e-16,0.06578947368421045,0.24999999999999978,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.7692307692307693
101,canonical:101:grover-noancilla_indep_qiskit_4.qasm,grover-noancilla_indep_qiskit_4.qasm,fcac49fee09059d2e921239068836cad91c6291b4b9620034f2b6cc1333f1fa9,grover-noancilla,24,4,41,58,94,58,94,4,41,0.6206896551724138,0.07701338098404246,0.18749999999999994,24,20,4,0.2553191489361702,0.3448275862068966,1.0,0.8292682926829268,23,19,4,0.24468085106382978,0.3275862068965517,1.0,0.7804878048780488,1,24,20,4,0.2553191489361702,0.3448275862068966,1.0,0.8292682926829268,0,0,2,1.3597399555105177e-16,1.3597399555105177e-16,0.07701338098404246,0.18749999999999994,0.3448275862068966,0.3275862068965517,0.3448275862068966,0.3448275862068966
102,canonical:102:grover-noancilla_indep_qiskit_5.qasm,grover-noancilla_indep_qiskit_5.qasm,175c7384f4e79956737cb3ec2737d23d5a826a1abc158326cd57f171c0bc66f0,grover-noancilla,24,5,169,191,320,191,320,5,169,0.675392670157068,0.07113706399529794,0.1914813956925351,58,53,5,0.18125,0.2774869109947644,1.0,0.8402366863905325,57,52,5,0.178125,0.27225130890052357,1.0,0.8284023668639053,1,58,53,5,0.18125,0.2774869109947644,1.0,0.8402366863905325,0,0,10,1.8926779167518865e-16,1.8926779167518865e-16,0.07113706399529794,0.1914813956925351,0.2774869109947644,0.27225130890052357,0.2774869109947644,0.2774869109947644
103,canonical:103:grover-noancilla_indep_qiskit_6.qasm,grover-noancilla_indep_qiskit_6.qasm,d5fd04919c15e790b7c602d4a98fb7fa490c3248899a4e0789307cd69e3ad0ee,grover-noancilla,24,6,401,450,802,450,802,6,401,0.7822222222222223,0.07718499911048464,0.249950923609685,140,134,6,0.1745635910224439,0.29777777777777775,1.0,0.9027431421446384,139,133,6,0.17331670822942644,0.29555555555555557,1.0,0.8977556109725686,1,140,134,6,0.1745635910224439,0.29777777777777775,1.0,0.9027431421446384,0,0,39,1.6184142622847344e-16,1.6184142622847344e-16,0.07718499911048464,0.249950923609685,0.29777777777777775,0.29555555555555557,0.29777777777777775,0.29777777777777775
104,canonical:104:grover-noancilla_indep_qiskit_7.qasm,grover-noancilla_indep_qiskit_7.qasm,5754901ace00d3418e89cb3f8424f92866c9c3e428af5174df1c7675f7244c31,grover-noancilla,24,7,1123,1195,2311,1195,2311,7,1123,0.9338912133891213,0.05812639432665705,0.15381132576737047,397,390,7,0.17178710514928602,0.3263598326359833,1.0,0.9447907390917186,396,389,7,0.17135439203807876,0.32552301255230126,1.0,0.9430097951914514,1,397,390,7,0.17178710514928602,0.3263598326359833,1.0,0.9447907390917186,0,0,173,5.019559591980758e-16,5.019559591980758e-16,0.05812639432665705,0.15381132576737047,0.3263598326359833,0.32552301255230126,0.3263598326359833,0.3263598326359833
105,canonical:105:grover-v-chain_indep_qiskit_3.qasm,grover-v-chain_indep_qiskit_3.qasm,1b9a33792c00b17b090dddb64e203ae7ee575e41e9134f2a3f2242b721ce576f,grover-v-chain,24,3,9,13,19,13,19,3,9,0.46153846153846156,0.06578947368421045,0.24999999999999978,14,10,3,0.7368421052631579,0.7692307692307693,1.0,1.0,11,7,3,0.5789473684210527,0.5384615384615384,1.0,0.8888888888888888,3,14,10,3,0.7368421052631579,0.7692307692307693,1.0,1.0,0,0,1,2.0797505302724555e-16,2.0797505302724555e-16,0.06578947368421045,0.24999999999999978,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.7692307692307693
106,canonical:106:grover-v-chain_indep_qiskit_4.qasm,grover-v-chain_indep_qiskit_4.qasm,fcac49fee09059d2e921239068836cad91c6291b4b9620034f2b6cc1333f1fa9,grover-v-chain,24,4,41,58,94,58,94,4,41,0.6206896551724138,0.07701338098404246,0.18749999999999994,24,20,4,0.2553191489361702,0.3448275862068966,1.0,0.8292682926829268,23,19,4,0.24468085106382978,0.3275862068965517,1.0,0.7804878048780488,1,24,20,4,0.2553191489361702,0.3448275862068966,1.0,0.8292682926829268,0,0,2,1.3597399555105177e-16,1.3597399555105177e-16,0.07701338098404246,0.18749999999999994,0.3448275862068966,0.3275862068965517,0.3448275862068966,0.3448275862068966
107,canonical:107:grover-v-chain_indep_qiskit_5.qasm,grover-v-chain_indep_qiskit_5.qasm,1fcf471bdd39b4e42f0de4b99caac536427a18c3c2aef7dbd70fbebf2b230cf8,grover-v-chain,24,5,157,194,314,194,314,5,157,0.6185567010309279,0.05898066343424907,0.15234374999999944,73,68,5,0.23248407643312102,0.35051546391752575,1.0,1.0,72,67,5,0.22929936305732485,0.34536082474226804,1.0,0.9936305732484076,1,73,68,5,0.23248407643312102,0.35051546391752575,1.0,1.0,0,0,13,1.9045652206295883e-16,1.9045652206295883e-16,0.05898066343424907,0.15234374999999944,0.35051546391752575,0.34536082474226804,0.35051546391752575,0.35051546391752575
